player_name,team_abbr,position,overall,espn_id,rating_source,rating_year
Nick Rothweiler,hdh,M,59.0,406370,fc,2026
Niklas Dorsch,hdh,M,74.0,225567,fc,2026
Omar-Haktab Traoré,hdh,D,73.0,291914,fc,2026
Patrick Mainka,hdh,D,76.0,184075,fc,2026
Paul Tschernuth,hdh,G,59.0,321257,fc,2026
Sirlord Conteh,hdh,F,69.0,307508,fc,2026
Stefan Schimmer,hdh,F,68.0,261221,fc,2026
Tim Siersleben,hdh,D,72.0,290208,fc,2026
Agustín Bouzat,hou,M,77.3,233725,fc,2026
Agustín Resch,hou,D,81.6,419253,fc,2026
Antônio Carlos,hou,D,86.1,196842,fc,2026
Artur,hou,M,76.7,236342,fc,2026
Blake Gillingham,hou,G,87.3,331136,fc,2026
Diadie Samassekou,hou,M,78.0,219466,fc,2026
Diego Gonzalez,hou,M,74.1,362345,fc,2026
Duane Holmes,hou,M,78.6,182070,fc,2026
Erik Sviatchenko,hou,D,85.5,218058,fc,2026
Ezequiel Ponce,hou,F,73.8,194553,fc,2026
Felipe Andrade,hou,D,82.9,315455,fc,2026
Franco Negri,hou,D,84.8,242613,fc,2026
Guilherme Augusto,hou,F,73.1,233578,fc,2026
Héctor Herrera,hou,M,79.3,146866,fc,2026
Ibrahim Aliyu,hou,F,72.5,287444,fc,2026
Jack McGlynn,hou,M,74.7,303512,fc,2026
Jimmy Maurer,hou,G,87.9,156197,fc,2026
Jonathan Bond,hou,G,88.6,65434,fc,2026
Lawrence Ennali,hou,F,71.8,323199,fc,2026
Lucas Halter,hou,D,83.5,266281,fc,2026
Mateusz Bogusz,hou,M,75.4,287841,fc,2026
Matthew Arana,hou,M,73.4,419255,fc,2026
Nelson Quiñones,hou,F,71.2,323247,fc,2026
Nicholas Markanich,hou,F,70.5,333738,fc,2026
Ondrej Lingr,hou,M,76.0,257090,fc,2026
Reese Miller,hou,D,82.2,354162,fc,2026
Sam Vines,hou,D,84.2,260912,fc,2026
Vinicius Rodrigues Da Silva,hou,D,80.9,422114,fc,2026
Albert Sambi Lokonga,hsv,M,75.0,268239,fc,2026
Alexander Røssing-Lelesiit,hsv,F,60.0,384471,fc,2026
Bakery Jatta,hsv,M,69.0,238542,fc,2026
Daniel Elfadli,hsv,M,72.0,343993,fc,2026
Daniel Heuer Fernandes,hsv,G,74.0,180162,fc,2026
Fabio Uri Baldé,hsv,F,65.0,388392,fc,2026
Fabio Vieira,hsv,M,78.0,88865,fc,2026
Fernando Dickes,hsv,G,57.0,388681,fc,2026
Giorgi Gocholeishvili,hsv,D,70.0,306347,fc,2026
Hannes Hermann,hsv,G,56.0,386446,fc,2026
Jean-Luc Dompé,hsv,F,75.0,206999,fc,2026
Jordan Torunarigha,hsv,D,75.0,251061,fc,2026
Luka Vuskovic,hsv,D,72.0,364962,fc,2026
Miro Muheim,hsv,D,75.0,243626,fc,2026
Nicolai Remberg,hsv,M,72.0,321226,fc,2026
Nicolás Capaldo,hsv,M,73.0,284835,fc,2026
Noah Katterbach,hsv,D,68.0,283729,fc,2026
Ransford-Yeboah Königsdörffer,hsv,F,71.0,300961,fc,2026
Rayan Philippe,hsv,F,72.0,291849,fc,2026
Robert Glatzel,hsv,F,73.0,246846,fc,2026
Warmed Omari,hsv,D,73.0,309840,fc,2026
William Mikelbrencis,hsv,D,67.0,313897,fc,2026
Yussuf Poulsen,hsv,F,74.0,182245,fc,2026
Alessandro Bastoni,int,D,87.0,249280,fc,2026
Andy Diouf,int,M,75.0,319167,fc,2026
Carlos Augusto,int,D,81.0,271769,fc,2026
Davide Frattesi,int,M,81.0,250850,fc,2026
Denzel Dumfries,int,D,84.0,213248,fc,2026
Federico Dimarco,int,D,85.0,194748,fc,2026
Francesco Acerbi,int,D,84.0,148842,fc,2026
Hakan Çalhanoglu,int,M,86.0,170785,fc,2026
Henrikh Mkhitaryan,int,M,83.0,147625,fc,2026
Josep Martínez,int,G,75.0,240533,fc,2026
Lautaro Martínez,int,F,88.0,219713,fc,2026
Luis Henrique,int,F,78.0,286369,fc,2026
Manuel Akanji,int,D,82.0,214562,fc,2026
Marcus Thuram,int,F,85.0,217331,fc,2026
Matteo Darmian,int,D,81.0,91873,fc,2026
Nicolò Barella,int,M,87.0,204441,fc,2026
Petar Sucic,int,M,74.0,341494,fc,2026
Piotr Zielinski,int,M,80.0,177782,fc,2026
Raffaele Di Gennaro,int,G,68.0,181322,fc,2026
Stefan de Vrij,int,D,84.0,141443,fc,2026
Yann Sommer,int,G,87.0,93197,fc,2026
Andrea Cambiaso,juv,D,79.0,308029,fc,2026
Arkadiusz Milik,juv,F,79.0,179359,fc,2026
Bremer,juv,D,85.0,258307,fc,2026
Carlo Pinsoglio,juv,G,69.0,121036,fc,2026
Dusan Vlahovic,juv,F,82.0,235677,fc,2026
Edon Zhegrova,juv,F,79.0,260300,fc,2026
Fabio Miretti,juv,M,74.0,323975,fc,2026
Federico Gatti,juv,D,80.0,323147,fc,2026
Filip Kostic,juv,M,81.0,174496,fc,2026
Francisco Conceição,juv,F,79.0,312659,fc,2026
Jonathan David,juv,F,82.0,273499,fc,2026
Juan Cabal,juv,D,74.0,24412,fc,2026
Kenan Yildiz,juv,F,79.0,366509,fc,2026
Khéphren Thuram,juv,M,81.0,283139,fc,2026
Lloyd Kelly,juv,D,74.0,243787,fc,2026
Loïs Openda,juv,F,83.0,276265,fc,2026
Manuel Locatelli,juv,M,84.0,217538,fc,2026
Mattia Perin,juv,G,78.0,146683,fc,2026
Michele Di Gregorio,juv,G,81.0,240055,fc,2026
Pierre Kalulu,juv,D,80.0,290129,fc,2026
Teun Koopmeiners,juv,M,81.0,258968,fc,2026
Vasilije Adzic,juv,M,62.0,344917,fc,2026
Weston McKennie,juv,M,78.0,256715,fc,2026
Andreas Cornelius,kbh,F,69.0,176668,fc,2026
Birger Meling,kbh,D,72.0,192115,fc,2026
Dominik Kotarski,kbh,G,77.0,239411,fc,2026
Elias Achouri,kbh,M,72.0,324510,fc,2026
Gabriel Pereira,kbh,D,74.0,285142,fc,2026
Jonathan Moalem,kbh,M,56.0,405751,fc,2026
Jordan Larsson,kbh,F,72.0,206530,fc,2026
Junnosuke Suzuki,kbh,D,66.0,333663,fc,2026
Liam West,kbh,F,56.0,378954,fc,2026
Mads Emil Madsen,kbh,M,72.0,242850,fc,2026
Magnus Mattsson,kbh,M,71.0,262740,fc,2026
Marcos López,kbh,D,71.0,151053,fc,2026
Mohamed Elyounoussi,kbh,M,76.0,162484,fc,2026
Oliver Højer,kbh,M,58.0,384302,fc,2026
Oscar Gadeberg-Buur,kbh,G,57.0,380427,fc,2026
Pantelis Hatzidiakos,kbh,D,73.0,223311,fc,2026
Robert,kbh,M,69.0,363213,fc,2026
Rodrigo Huescas,kbh,D,72.0,317453,fc,2026
Rúnar Rúnarsson,kbh,G,67.0,199330,fc,2026
Thomas Delaney,kbh,M,75.0,151757,fc,2026
Viktor Claesson,kbh,M,72.0,172864,fc,2026
William Clem,kbh,M,68.0,332428,fc,2026
Youssoufa Moukoko,kbh,F,73.0,305554,fc,2026
Brady Scott,la,G,87.9,256614,fc,2026
Carlos Garcés,la,D,85.5,133963,fc,2026
Chris Rindov,la,D,81.6,294201,fc,2026
Dylan Vanney,la,M,72.8,388199,fc,2026
Edwin Cerrillo,la,M,74.7,286198,fc,2026
Elijah Wynder,la,M,74.1,287568,fc,2026
Erik Thommy,la,M,77.3,199926,fc,2026
Gabriel Pec,la,F,71.2,295005,fc,2026
Harbor Miller,la,D,79.6,366047,fc,2026
Isaiah Parente,la,M,73.4,293694,fc,2026
JT Marcinkowski,la,G,88.6,242928,fc,2026
Jakob Glesnes,la,D,83.5,234962,fc,2026
John Nelson,la,D,84.2,225615,fc,2026
Jose Magana,la,D,84.8,167059,fc,2026
Joseph Paintsil,la,F,71.8,256843,fc,2026
João Klauss,la,F,72.5,150409,fc,2026
Julian Placias,la,F,69.2,366046,fc,2026
Julián Aude,la,D,80.9,297050,fc,2026
Justin Haak,la,M,75.4,285383,fc,2026
Lucas Sanabria,la,M,76.7,230580,fc,2026
Marco Reus,la,M,78.0,122356,fc,2026
Matheus Nascimento,la,F,70.5,304659,fc,2026
Mauricio Cuevas,la,D,82.2,287252,fc,2026
Maya Yoshida,la,D,86.1,105803,fc,2026
Miki Yamane,la,D,82.9,238050,fc,2026
Novak Micovic,la,G,87.3,322058,fc,2026
Ricard Puig,la,M,76.0,270611,fc,2026
Riley Dalgado,la,D,80.3,352194,fc,2026
Rúben Ismael,la,M,68.9,321370,fc,2026
Troy Elgersma,la,M,72.1,421655,fc,2026
Aaron Long,lafc,D,84.8,201103,fc,2026
Adrian Wibowo,lafc,F,69.9,391448,fc,2026
Amin Boudri,lafc,M,75.4,347031,fc,2026
Artem Smolyakov,lafc,D,80.9,370116,fc,2026
Cabral Carter,lafc,G,87.3,337443,fc,2026
David Martínez,lafc,F,74.4,115713,fc,2026
Denis Bouanga,lafc,F,72.5,213304,fc,2026
Eddie Segura,lafc,D,85.5,199904,fc,2026
Hugo Lloris,lafc,G,88.6,43372,fc,2026
Igor Jesus,lafc,M,76.0,322658,fc,2026
Jacob Shaffelburg,lafc,F,71.2,286214,fc,2026
Jeremy Ebobisse,lafc,F,71.8,251805,fc,2026
Jude Terry,lafc,M,74.1,398302,fc,2026
Kenny Nielsen,lafc,D,82.2,319023,fc,2026
Lorenzo Dellavalle,lafc,D,81.6,364684,fc,2026
Marius Aiyenero,lafc,F,69.2,399932,fc,2026
Mark Delgado,lafc,M,79.3,193171,fc,2026
Mathieu Choinière,lafc,M,77.3,274296,fc,2026
Matthew Evans,lafc,M,74.7,386924,fc,2026
Nathan Ordaz,lafc,F,70.5,340613,fc,2026
Nkosi Tafari,lafc,D,82.9,283453,fc,2026
Ryan Hollingshead,lafc,D,86.1,183758,fc,2026
Ryan Porteous,lafc,D,83.5,239175,fc,2026
Ryan Raposo,lafc,M,76.7,295727,fc,2026
Sergi Palencia,lafc,D,84.2,218252,fc,2026
Son Heung-Min,lafc,F,73.8,149945,fc,2026
Stephen Eustáquio,lafc,M,78.0,270505,fc,2026
Thomas Hasal,lafc,G,87.9,262728,fc,2026
Timothy Tillman,lafc,M,78.6,231192,fc,2026
Tyler Boyd,lafc,F,73.1,179237,fc,2026
Alex Cairns,lee,G,63.0,164148,fc,2026
Anton Stach,lee,M,79.0,304802,fc,2026
Ao Tanaka,lee,M,76.0,253173,fc,2026
Brenden Aaronson,lee,M,74.0,259653,fc,2026
Daniel James,lee,M,76.0,203072,fc,2026
Dominic Calvert-Lewin,lee,F,74.0,197717,fc,2026
Ethan Ampadu,lee,M,76.0,241317,fc,2026
Gabriel Gudmundsson,lee,D,77.0,250166,fc,2026
Ilia Gruev,lee,M,74.0,30116,fc,2026
Jaka Bijol,lee,D,77.0,274649,fc,2026
James Justin,lee,D,74.0,231863,fc,2026
Jayden Bogle,lee,D,75.0,243408,fc,2026
Joe Rodon,lee,D,76.0,232325,fc,2026
Joël Piroe,lee,F,75.0,245562,fc,2026
Karl Darlow,lee,G,72.0,130877,fc,2026
Lucas Perri,lee,G,81.0,252406,fc,2026
Lukas Nmecha,lee,F,76.0,258956,fc,2026
Noah Okafor,lee,F,76.0,270641,fc,2026
Pascal Struijk,lee,D,76.0,246771,fc,2026
Sam Byram,lee,D,72.0,223454,fc,2026
Sean Longstaff,lee,M,75.0,251658,fc,2026
Sebastiaan Bornauw,lee,D,74.0,271130,fc,2026
Wilfried Gnonto,lee,F,74.0,297784,fc,2026
Adrián de la Fuente,lev,D,82.2,276841,fc,2026
Alan Matturro,lev,D,80.9,341774,fc,2026
Alejandro Primo,lev,G,87.3,340744,fc,2026
Carlos Espí,lev,F,67.9,380286,fc,2026
Carlos Álvarez,lev,M,77.3,3731,fc,2026
Cayetano,lev,G,86.6,409381,fc,2026
Dani Cervera,lev,M,72.1,375758,fc,2026
Diego Pampín,lev,D,82.9,264488,fc,2026
Etta Eyong,lev,F,68.6,346676,fc,2026
Huseini Nakoha,lev,D,79.0,414295,fc,2026
Iker Losada,lev,F,70.5,292222,fc,2026
Iván Romero,lev,F,69.9,311054,fc,2026
Jeremy Toljan,lev,D,85.5,186024,fc,2026
Joan Ruiz Agustina,lev,M,71.5,409382,fc,2026
Jon Ander Olasagasti,lev,M,73.4,317784,fc,2026
José Luis Morales,lev,F,71.2,184640,fc,2026
Kareem Tunde,lev,F,66.6,415819,fc,2026
Kervin Arriaga,lev,M,76.7,260554,fc,2026
Manu Sánchez,lev,D,81.6,300985,fc,2026
Martín Krug,lev,D,80.3,372110,fc,2026
Mathew Ryan,lev,G,88.6,141438,fc,2026
Matías Moreno,lev,D,84.8,186457,fc,2026
Nacho Pérez,lev,D,79.6,409383,fc,2026
Orio Rey,lev,M,75.4,269339,fc,2026
Pablo Cuñat,lev,G,87.9,316040,fc,2026
Pablo Martínez,lev,M,74.7,271151,fc,2026
Pablo Rosón,lev,M,70.8,414294,fc,2026
Paco Cortés,lev,F,67.3,384985,fc,2026
Roger Brugué,lev,M,76.0,267591,fc,2026
Tai Abed,lev,F,69.2,324954,fc,2026
Ugo Raghouber,lev,M,72.8,333319,fc,2026
Unai Elgezabel,lev,D,83.5,231214,fc,2026
Unai Vencedor,lev,M,74.1,302945,fc,2026
Víctor García,lev,D,84.2,203680,fc,2026
Alexsandro,lill,D,80.0,340900,fc,2026
Arnaud Bodart,lill,G,73.0,255780,fc,2026
Ayyoub Bouaddi,lill,M,75.0,373927,fc,2026
Aïssa Mandi,lill,D,75.0,150451,fc,2026
Benjamin André,lill,M,80.0,123683,fc,2026
Berke Özer,lill,G,77.0,257267,fc,2026
Calvin Verdonk,lill,D,71.0,217381,fc,2026
Ethan Mbappé,lill,M,69.0,355971,fc,2026
Felix Correia,lill,F,75.0,288900,fc,2026
Hamza Igmane,lill,F,73.0,358999,fc,2026
Hákon Haraldsson,lill,M,78.0,318779,fc,2026
Marc-Aurele Caillard,lill,G,67.0,167905,fc,2026
Marius Broholm,lill,F,69.0,323173,fc,2026
Matias Fernandez-Pardo,lill,F,75.0,359651,fc,2026
Nabil Bentaleb,lill,M,77.0,179187,fc,2026
Nathan Ngoy,lill,D,67.0,318577,fc,2026
Ngal'ayel Mukau,lill,M,74.0,345988,fc,2026
Olivier Giroud,lill,F,79.0,88965,fc,2026
Osame Sahraoui,lill,F,76.0,283626,fc,2026
Romain Perraud,lill,D,74.0,250853,fc,2026
Thomas Meunier,lill,D,76.0,166473,fc,2026
Tiago Santos,lill,D,77.0,346844,fc,2026
Alexander Isak,liv,F,88.0,235662,fc,2026
Alexis Mac Allister,liv,M,87.0,249299,fc,2026
Andy Robertson,liv,D,82.0,104943,fc,2026
Calvin Ramsay,liv,D,65.0,291353,fc,2026
Cody Gakpo,liv,F,84.0,249524,fc,2026
Conor Bradley,liv,D,78.0,250183,fc,2026
Curtis Jones,liv,M,80.0,190257,fc,2026
Dominik Szoboszlai,liv,M,83.0,257206,fc,2026
Federico Chiesa,liv,F,81.0,234306,fc,2026
Florian Wirtz,liv,M,89.0,303748,fc,2026
Freddie Woodman,liv,G,71.0,194121,fc,2026
Giorgi Mamardashvili,liv,G,84.0,274742,fc,2026
Giovanni Leoni,liv,D,69.0,380082,fc,2026
Hugo Ekitike,liv,F,83.0,304901,fc,2026
Ibrahima Konaté,liv,D,86.0,251634,fc,2026
Jeremie Frimpong,liv,D,83.0,281119,fc,2026
Joe Gomez,liv,D,79.0,102053,fc,2026
Milos Kerkez,liv,D,82.0,323110,fc,2026
Mohamed Salah,liv,F,89.0,173896,fc,2026
Rhys Williams,liv,D,61.0,340762,fc,2026
Rio Ngumoha,liv,F,68.0,379588,fc,2026
Ryan Gravenberch,liv,M,85.0,274632,fc,2026
Stefan Bajcetic,liv,M,73.0,330605,fc,2026
Trey Nyoni,liv,M,64.0,356075,fc,2026
Virgil van Dijk,liv,D,88.0,157892,fc,2026
Wataru Endo,liv,M,79.0,152479,fc,2026
Ármin Pécsi,liv,G,64.0,345673,fc,2026
Arsène Kouassi,lor,D,66.0,381626,fc,2026
Bandiougou Fadiga,lor,M,63.0,307263,fc,2026
Benjamin Leroy,lor,G,68.0,139363,fc,2026
Bingourou Kamara,lor,G,70.0,207369,fc,2026
Darlin Yongwa,lor,D,72.0,296511,fc,2026
Igor Silva,lor,D,70.0,198344,fc,2026
Isaak Touré,lor,D,71.0,306535,fc,2026
Jean-Victor Makengo,lor,M,69.0,225557,fc,2026
Laurent Abergel,lor,M,75.0,181133,fc,2026
Mohamed Bamba,lor,M,70.0,345529,fc,2026
Montassar Talbi,lor,D,73.0,265099,fc,2026
Nathaniel Adjei,lor,D,67.0,345563,fc,2026
Noah Cadiou,lor,M,70.0,315215,fc,2026
Pablo Pagis,lor,F,68.0,334359,fc,2026
Panos Katseris,lor,D,70.0,364754,fc,2026
Sambou Soumano,lor,F,71.0,314409,fc,2026
Théo Le Bris,lor,M,69.0,325992,fc,2026
Andreas Hanche-Olsen,m05,D,75.0,218646,fc,2026
Anthony Caci,m05,D,78.0,241297,fc,2026
Armindo Sieb,m05,F,71.0,308843,fc,2026
Benedict Hollerbach,m05,F,77.0,307515,fc,2026
Daniel Batz,m05,G,68.0,149297,fc,2026
Daniel Gleiber,m05,M,61.0,392851,fc,2026
Danny da Costa,m05,D,75.0,154603,fc,2026
Dominik Kohr,m05,M,77.0,172997,fc,2026
Kaishu Sano,m05,M,79.0,357030,fc,2026
Kasey Bos,m05,F,65.0,366388,fc,2026
Lasse Rieß,m05,G,66.0,321057,fc,2026
Lee Jae-Sung,m05,M,77.0,134103,fc,2026
Lennard Maloney,m05,M,72.0,267798,fc,2026
Maxim Leitsch,m05,D,72.0,238531,fc,2026
Nadiem Amiri,m05,M,81.0,210818,fc,2026
Nelson Weiper,m05,F,70.0,351280,fc,2026
Nikolas Veratschnig,m05,D,69.0,334198,fc,2026
Paul Nebel,m05,M,78.0,307282,fc,2026
Phillipp Mwene,m05,D,76.0,239574,fc,2026
Robin Zentner,m05,G,78.0,206114,fc,2026
Silvan Widmer,m05,D,72.0,175905,fc,2026
Sota Kawasaki,m05,M,71.0,333646,fc,2026
Stefan Bell,m05,D,74.0,144620,fc,2026
William Bøving,m05,F,71.0,303116,fc,2026
Erling Haaland,mci,ST,91,,fc,2026
Rodri,mci,CDM,90,,fc,2026
Alexander Shaw,mia,M,72.8,406938,fc,2026
Cesar Abadia-Reda,mia,D,80.3,399951,fc,2026
Daniel Sumalla,mia,D,79.6,401415,fc,2026
David Ayala,mia,M,76.0,290715,fc,2026
David Ruiz,mia,M,76.7,229289,fc,2026
Dayne St. Clair,mia,G,88.6,231059,fc,2026
Dániel Pintér,mia,F,69.9,399970,fc,2026
Facundo Mura,mia,D,85.5,285473,fc,2026
Germán Berterame,mia,F,71.8,228394,fc,2026
Gonzalo Luján,mia,D,83.5,315617,fc,2026
Ian Fray,mia,D,82.9,316269,fc,2026
Israel Boatwright,mia,D,81.6,359239,fc,2026
Joseph Convers,mia,M,74.1,399922,fc,2026
Lionel Messi,mia,F,86.0,45843,fc,2026
Luis Barraza,mia,G,87.9,256444,fc,2026
Luis Suárez,mia,F,72.5,125088,fc,2026
Mateo Silvetti,mia,F,70.5,387661,fc,2026
Maximiliano Falcón,mia,D,84.8,310279,fc,2026
Micael,mia,D,84.2,314952,fc,2026
Noah Allen,mia,D,82.2,316344,fc,2026
Preston Plambeck,mia,M,73.4,401414,fc,2026
Rocco Ríos Novo,mia,G,87.3,297047,fc,2026
Rodrigo De Paul,mia,M,78.0,174466,fc,2026
Santiago Morales,mia,M,77.3,199032,fc,2026
Sergio Reguilón,mia,D,86.1,231241,fc,2026
Tadeo Allende,mia,F,71.2,315801,fc,2026
Telasco Segovia,mia,M,75.4,315594,fc,2026
Tyler Hall,mia,D,80.9,364401,fc,2026
Yannick Bright,mia,M,74.7,329025,fc,2026
Alec Smir,min,G,87.9,256253,fc,2026
Alisa Randell,min,F,69.9,381237,fc,2026
Anthony Markanich,min,D,84.2,281323,fc,2026
Bongokuhle Hlongwane,min,F,73.1,287784,fc,2026
Carlos Harvey,min,M,74.7,285452,fc,2026
D.J. Taylor,min,D,84.8,260213,fc,2026
Devin Padelford,min,D,82.2,337030,fc,2026
Dominik Fitz,min,M,76.0,270543,fc,2026
Drake Callender,min,G,88.6,245083,fc,2026
James Rodríguez,min,M,78.6,82816,fc,2026
Jefferson Díaz,min,D,80.9,358517,fc,2026
Joaquín Pereyra,min,D,78.3,233943,fc,2026
Jordan Adebayo-Smith,min,F,73.8,279779,fc,2026
Julian Gressel,min,M,76.7,251800,fc,2026
Kayne Rizvanovich,min,G,87.3,399962,fc,2026
Kelvin Yeboah,min,F,72.5,289941,fc,2026
Kenyel Michel,min,F,71.2,352169,fc,2026
Kieran Chandler,min,D,80.3,403365,fc,2026
Kyle Duncan,min,D,85.5,252481,fc,2026
Mamadou Dieng,min,F,69.2,381418,fc,2026
Marcus Caldeira,min,F,71.8,324297,fc,2026
Mauricio Gonzalez,min,F,70.5,353246,fc,2026
Michael Boxall,min,D,86.1,101934,fc,2026
Morris Duggan,min,D,81.6,337922,fc,2026
Nectarios Triantis,min,D,82.9,328543,fc,2026
Nicolás Romero,min,D,83.5,313955,fc,2026
Owen Gene,min,M,74.1,327355,fc,2026
Peter Stroud,min,M,75.4,280811,fc,2026
Tomás Chancalay,min,F,74.4,261168,fc,2026
Troy Putt,min,F,68.6,411044,fc,2026
Wil Trapp,min,M,78.0,183726,fc,2026
Abdón Prats,mll,F,70.5,155935,fc,2026
Antonio Raíllo,mll,D,82.2,222333,fc,2026
Antonio Sánchez,mll,M,72.1,279511,fc,2026
Cesc Riba,mll,M,70.2,421975,fc,2026
David López,mll,D,79.0,371688,fc,2026
Iliesse Salhi,mll,D,78.3,372101,fc,2026
Iván Cuéllar,mll,G,88.6,32501,fc,2026
Jan Salas,mll,M,71.5,390026,fc,2026
Jan Virgili,mll,F,66.0,403592,fc,2026
Jandro García,mll,M,70.8,415866,fc,2026
Javi Llabrés,mll,F,67.9,331154,fc,2026
Javier Olaizola,mll,D,84.8,11719,fc,2026
Johan Mojica,mll,D,84.2,173247,fc,2026
Justin-Noel Kalumba,mll,F,66.6,361266,fc,2026
Leo Román,mll,G,86.6,300926,fc,2026
Leo Sãnchez,mll,D,77.7,420444,fc,2026
Lucas Bergstrom,mll,G,87.9,296406,fc,2026
Luis Orejuela,mll,D,83.5,190569,fc,2026
Manu Morlanes,mll,M,72.8,268753,fc,2026
Marash Kumbulla,mll,D,80.3,261403,fc,2026
Martin Valjent,mll,D,82.9,193397,fc,2026
Mateo Joseph,mll,F,67.3,346709,fc,2026
Mateu Morey,mll,D,79.6,265992,fc,2026
Miguel Calatayud,mll,D,77.0,422183,fc,2026
Nil Torreguitart,mll,G,87.3,300274,fc,2026
Omar Mascarell,mll,M,74.7,174966,fc,2026
Pablo Maffeo,mll,D,81.6,222661,fc,2026
Pablo Torre,mll,M,73.4,206110,fc,2026
Rares Vlad,mll,G,86.0,420886,fc,2026
Samú Costa,mll,M,74.1,183466,fc,2026
Sergi Darder,mll,M,75.4,165519,fc,2026
Takuma Asano,mll,F,69.9,201469,fc,2026
Toni Lato,mll,D,80.9,232275,fc,2026
Vedat Muriqi,mll,F,69.2,240209,fc,2026
Zito Luvumbo,mll,F,68.6,297035,fc,2026
Abdukodir Khusanov,mnc,D,77.0,362211,fc,2026
Bernardo Silva,mnc,M,84.0,199833,fc,2026
Erling Haaland,mnc,F,90.0,253989,fc,2026
Gianluigi Donnarumma,mnc,G,89.0,217092,fc,2026
James Trafford,mnc,G,76.0,307118,fc,2026
John Stones,mnc,D,82.0,157974,fc,2026
Josko Gvardiol,mnc,D,84.0,299910,fc,2026
Jérémy Doku,mnc,F,80.0,283672,fc,2026
Marcus Bettinelli,mnc,G,70.0,177545,fc,2026
Mateo Kovacic,mnc,M,83.0,154595,fc,2026
Matheus Nunes,mnc,M,79.0,303785,fc,2026
Nathan Aké,mnc,D,83.0,159248,fc,2026
Nico González,mnc,M,79.0,323986,fc,2026
Nico O'Reilly,mnc,D,73.0,328464,fc,2026
Omar Marmoush,mnc,F,84.0,303745,fc,2026
Phil Foden,mnc,M,85.0,250787,fc,2026
Rayan Aït-Nouri,mnc,D,81.0,272512,fc,2026
Rayan Cherki,mnc,M,81.0,298008,fc,2026
Rico Lewis,mnc,D,77.0,325564,fc,2026
Rodri,mnc,M,90.0,231828,fc,2026
Rúben Dias,mnc,D,86.0,234878,fc,2026
Savinho,mnc,F,82.0,304470,fc,2026
Tijjani Reijnders,mnc,M,86.0,261328,fc,2026
Alexandre Lauray,mns,D,63.0,287606,fc,2026
Antoine Rabillard,mns,F,65.0,232335,fc,2026
Augustin Delbecque,mns,G,57.0,344518,fc,2026
Dame Guèye,mns,F,66.0,233702,fc,2026
Erwan Colas,mns,F,62.0,357006,fc,2026
Ewan Hatfout,mns,G,60.0,299457,fc,2026
Harold Voyer,mns,D,67.0,393721,fc,2026
Jean Vercruysse,mns,M,63.0,315460,fc,2026
Lucas Calodat,mns,D,63.0,331636,fc,2026
Martin Rossignol,mns,M,62.0,397327,fc,2026
Milan Robin,mns,M,65.0,332827,fc,2026
Nicolas Kocik,mns,G,65.0,233308,fc,2026
Noa Boissé,mns,D,58.0,397394,fc,2026
Samuel Yohou,mns,D,65.0,223117,fc,2026
Théo Eyoum,mns,D,64.0,397317,fc,2026
William Harhouz,mns,F,57.0,407614,fc,2026
Aladji Bamba,mon,M,63.0,396630,fc,2026
Aleksandr Golovin,mon,M,79.0,195501,fc,2026
Ansu Fati,mon,F,75.0,292957,fc,2026
Caio Henrique,mon,D,77.0,240353,fc,2026
Christian Mawissa,mon,D,75.0,350525,fc,2026
Denis Zakaria,mon,M,82.0,222628,fc,2026
Eric Dier,mon,D,79.0,155532,fc,2026
Folarin Balogun,mon,F,77.0,282643,fc,2026
Jordan Teze,mon,D,76.0,240660,fc,2026
Kassoum Ouattara,mon,D,72.0,345243,fc,2026
Krépin Diatta,mon,M,74.0,253992,fc,2026
Lamine Camara,mon,M,77.0,38721,fc,2026
Lukas Hradecky,mon,G,81.0,134169,fc,2026
Maghnes Akliouche,mon,M,80.0,329690,fc,2026
Mamadou Coulibaly,mon,M,64.0,208518,fc,2026
Mika Biereth,mon,F,78.0,308552,fc,2026
Mohammed Salisu,mon,D,76.0,277718,fc,2026
Paris Brunner,mon,F,66.0,365789,fc,2026
Paul Pogba,mon,M,79.0,138860,fc,2026
Philipp Köhn,mon,G,77.0,258875,fc,2026
Stanis Idumbo,mon,M,67.0,356925,fc,2026
Takumi Minamino,mon,M,78.0,159348,fc,2026
Thilo Kehrer,mon,D,79.0,214401,fc,2026
Vanderson,mon,D,77.0,310640,fc,2026
Yann Lienard,mon,G,65.0,325600,fc,2026
Aleksandr Guboglo,mtl,D,80.9,401057,fc,2026
Bode Hidalgo,mtl,D,84.8,295620,fc,2026
Brandan Craig,mtl,D,83.5,304135,fc,2026
Brayan Vera,mtl,D,86.1,270238,fc,2026
Dagur Thórhallsson,mtl,D,77.7,285939,fc,2026
Daniel Ríos,mtl,F,70.5,351302,fc,2026
Dawid Bugaj,mtl,D,81.6,364675,fc,2026
Efraín Morales,mtl,D,82.9,304154,fc,2026
Fabian Herbers,mtl,F,73.1,233047,fc,2026
Frankie Amaya,mtl,M,77.3,283228,fc,2026
Hennadii Synchuk,mtl,M,73.4,384984,fc,2026
Ivan Losenko,mtl,M,74.1,370126,fc,2026
Iván Jaime,mtl,M,78.0,280489,fc,2026
Jalen Neal,mtl,D,84.2,303469,fc,2026
Josh-Duc Nteziryayo,mtl,M,72.8,413750,fc,2026
Kwadwo Opoku,mtl,F,71.8,308587,fc,2026
Luca Petrasso,mtl,D,85.5,271816,fc,2026
